-3.218532750488711791e-01,-6.446598877977944841e-01,7.995088069057479929e-01
-6.368124289529086823e-01,-6.846585298236080863e-01,9.757105044966940532e-01
6.339852116125969106e-01,6.297134444082748139e-01,9.841454641400607661e-01
-1.665865758542160346e+00,-2.208504641346799247e+00,9.413530038906563480e-01
-1.339709660342125908e+00,-1.469234839688822625e+00,9.094002983222505554e-01
-3.760694027158502095e-01,-1.871650123294841261e-01,9.336490602281893869e-01
-1.796380354636784027e-01,-3.937871945418476294e-01,9.815435903685405528e-01
6.942955323684520952e-01,7.286629809013902559e-01,9.338598958533208538e-01
6.331059815413553338e-01,5.534482059708728530e-01,9.326622852551567089e-01
6.384844092481671840e-01,4.082555669607278448e-01,9.820870108092730755e-01
7.043402005811789657e-01,7.205194225305302513e-01,9.479535482468108842e-01
-2.064108271188767052e-01,-3.247343029116445123e-01,9.762547378335955095e-01
7.616072600748793331e-01,7.532153586079691765e-01,9.692038590149483213e-01
-2.529223343777717847e-01,-9.484176471590184399e-01,7.207334388885300314e-01
5.746126753745433025e-01,6.114783328445219102e-01,9.274416495397813653e-01
-3.101630131016250846e-01,-1.969078191052231475e-01,9.194942599469289046e-01
7.151916772178611437e-01,7.043059109970422060e-01,9.643245899006321897e-01
3.581127640880830132e-01,4.288471172033170298e-01,9.831677351262489983e-01
5.084236021459256349e-01,2.924971239231189957e-01,8.887068410377511052e-01
-1.270669195040948107e+00,-2.564657515986253689e+00,7.239412776932461213e-01
-3.441685228768001092e-01,-5.628783543866509032e-01,9.160471777991424647e-01
1.498674240993999041e-01,7.401518861580635988e-02,9.910189247849725547e-01
4.039137129430264705e-01,3.227024979825020568e-01,9.926945686131081192e-01
-2.556301170518768817e-01,-3.434891045355192851e-02,9.906359529587784873e-01
5.538993128894882378e-01,9.173427693493469981e-01,-5.022582477741512896e+00
-8.026973749466062014e-01,-1.107689577881753706e+00,9.172441994452248393e-01
2.644583300672371795e-01,4.696914432234047254e-01,9.174017660315298972e-01
-2.742712174756241073e-01,-3.829133850442592024e-01,9.858486128160108830e-01
-8.683872215796517580e-01,-6.524256918047113274e-01,8.487620897431471523e-01
-1.388723682366603818e+01,-6.582150478880826938e+00,-4.515905637732713362e-01
-1.171629354918160448e+00,-1.062739932520180286e+00,9.457741449747032458e-01
6.284909489928972581e-01,5.697713337735297312e-01,9.773976978971932184e-01
-2.966426771273355634e+00,-3.868904893859238747e+00,8.322384144952474916e-01
-1.211864272196040204e+01,-9.080613699357309443e+00,nan
6.365004563276417393e-01,6.305229110113110824e-01,9.301889784510959380e-01
-6.033310579516504291e-03,-7.690526515503215421e-02,9.825771942641569057e-01
6.775857540406260426e-02,5.642260737299120699e-02,7.404238309733249812e-01
-1.697072147485276794e-01,-2.521789973163348630e-01,8.369669702977554637e-01
-1.633803837242764345e-01,-3.303822797085536056e-01,9.752739364394076294e-01
-1.932211151274037064e+01,-2.132125602016470722e+01,-1.509116270406352101e-01
1.602452335076154366e-02,1.591841276968382068e-01,9.299036727191096752e-01
5.332671696305908426e-01,6.103571230204157816e-01,9.926970382530679871e-01
1.227651058346689306e-01,-1.354226732465080296e-02,8.617837264111267714e-01
5.085310465525014756e-01,5.823543764850938054e-01,9.447174809817069363e-01
6.613947703811601242e-01,6.750163030379484619e-01,9.724821412312674163e-01
-1.024697353977034098e+01,-9.843580542945849388e+00,-1.176836289351892439e+00
7.144562317599660872e-01,6.531248015075097335e-01,8.787961000487102270e-01
7.632583410240375565e-01,8.082389747198079899e-01,9.014490971691305754e-01
-8.062137129636877120e-01,-7.046619114044678778e-01,9.516084404422061604e-01
3.058628417326476612e-01,2.739874559771654505e-01,9.845487932371752571e-01
-2.418115510228064924e+00,-1.563345562932428656e+00,8.678923850171526011e-01
4.251023213186208016e-01,-2.675027672174088433e-01,9.191159972417742852e-01
4.305635464655593880e-01,3.526926819673421587e-01,9.601505595178858599e-01
3.147867916136189992e-01,1.456341062421768751e-01,8.603915576385465780e-01
-8.076205814243397896e-02,-5.953096452233437308e-01,9.780935893016227123e-01
-7.871237795932455317e-01,-7.140876120050858589e-01,9.436558870521949416e-01
5.462823598356594257e-01,5.381728249730182156e-01,9.106530807136238304e-01
-2.086207385967920214e+00,-3.849862550467952893e+00,6.584661673847249652e-01
-7.381596302418993449e-01,-7.929166990616394184e-01,9.185974328532338085e-01
7.307465638316125167e-01,7.516887726644887469e-01,6.726387132142436220e-01
7.374175078669300554e-01,7.439566726466690927e-01,9.637760224212184035e-01
6.668787268232800880e-01,6.786483926203400463e-01,9.408679399088081263e-01
6.241726864678176501e-01,8.749604100673077367e-01,9.445213050290319767e-01
6.876499245238011371e-01,7.320434085329653451e-01,9.298778680473848146e-01
5.773193352041736670e-01,6.770829245807029606e-01,9.408553538096176005e-01
7.196373427548236057e-01,7.322379928983741015e-01,9.634641903920897477e-01
